Round_Won,TeamRatioUltimatesAll20,EnemyRatioUltimatesAll20,TeamRatioREX50,EnemyRatioREX50,NetHealthShards,NetEnergyShards,NetOrbs,First_Orb,Ultimates,Num_R,Num_EX1,Num_EX2,Control_Received,Control,Protection_Received,Protection,Damage_Received,Damage,Ping,ScorePerSecond
1,0,0,0,1,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,25.0,50.0,56.999992000000006,67.99999,78.0,324.725,15.0,4.7604837634408605
1,0,1,1,0,-4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,42.0,102.0,157.4,45.6,376.99994,371.0,40.0,8.941379310344828
0,0,0,0,1,-8.0,-1.0,-1.0,1.0,1.0,4.0,0.0,0.0,142.0,57.0,359.85,647.35004,735.85,385.0,10.0,9.555702105263158
1,1,0,1,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,54.0,10.0,156.7,16.0,319.0,602.0,65.0,4.7218045112781954
1,0,1,1,0,2.0,-2.0,0.0,0.0,1.0,1.0,0.0,2.0,57.0,11.0,163.3,314.30002,350.0,237.75,45.0,7.03812525
0,1,0,1,1,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,69.0,67.0,169.0,155.0,428.95,660.5718,115.0,12.608168571428573
1,0,1,0,1,0.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,18.0,84.5,252.0,107.0,210.0,15.0,3.5555555555555554
0,1,0,1,0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,58.0,59.0,179.25,117.0,547.25,382.0,20.0,11.16
1,0,0,0,1,-3.0,-4.0,2.0,1.0,0.0,2.0,2.0,0.0,27.0,134.0,172.0,250.9,222.0,298.5,30.0,7.045360824742268
0,0,0,1,0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,27.0,0.0,50.0,272.0,207.0,40.0,10.923076923076923
0,1,0,1,0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,12.0,0.0,231.5,260.0,45.0,6.022222222222222
1,1,1,1,1,3.0,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,18.0,51.0,27.0,108.0,493.0,30.0,4.719298245614035
0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,122.0,58.0,371.30699999999996,783.1772,760.3748,381.28796,35.0,16.74609808219178
1,0,0,0,1,2.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,60.0,149.0,11.6,198.22751,500.19915999999995,45.0,4.929303103448275
0,1,0,1,0,-4.0,-1.0,-2.0,0.0,1.0,1.0,0.0,0.0,70.0,131.0,218.79998999999998,504.69998,507.2,264.22006,30.0,13.042319420289857
0,0,1,0,0,-2.0,-1.0,1.0,1.0,1.0,3.0,5.0,0.0,80.0,56.0,140.0,361.70092999999997,569.03094,484.40002000000004,25.0,8.352786574074074
0,0,1,1,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,37.0,176.87854,21.0,410.5,526.0,135.0,5.782178217821782
1,1,1,1,1,6.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,25.0,71.0,148.0,98.0,354.9,466.0,55.0,6.827956989247312
1,0,0,1,0,-1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,67.0,68.0,175.30002,335.4,220.52,345.30002,15.0,7.063207735849057
1,0,1,1,1,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,24.0,111.0,118.0,87.5,330.0,504.94635,110.0,5.17239963235294
0,1,1,1,1,-5.0,-4.0,0.0,1.0,2.0,1.0,1.0,0.0,40.0,109.0,126.0,12.0,358.0306,303.0,75.0,5.170731707317073
1,0,0,1,0,6.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,10.0,26.0,79.40001,219.2,105.0,272.0,65.0,4.78888888888889
1,0,1,1,1,6.0,4.0,-2.0,0.0,0.0,2.0,0.0,0.0,51.0,24.0,100.0,134.0,172.0,166.0,65.0,2.4732824427480917
1,0,0,1,0,4.0,1.0,-2.0,0.0,0.0,3.0,6.0,2.0,15.0,36.0,184.15,623.35,219.0,421.0,20.0,10.912626262626262
0,1,1,1,1,0.0,-1.0,-3.0,0.0,2.0,1.0,0.0,0.0,42.0,59.0,56.0,70.0,272.0,290.0,45.0,6.072463768115942
0,0,0,0,1,-4.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,72.0,64.0,90.0,169.60002,312.7965,145.0,10.0,6.6421056140350885
0,0,0,1,1,-8.0,-4.0,-2.0,0.0,0.0,3.0,0.0,0.0,30.0,48.0,60.125,119.06501000000002,362.875,297.0,90.0,7.03128803030303
0,1,0,1,0,-1.0,-2.0,-1.0,0.0,1.0,0.0,0.0,0.0,26.0,23.0,0.0,34.0,278.0,178.0,35.0,5.875
0,1,0,1,0,1.0,2.0,-2.0,0.0,0.0,1.0,0.0,0.0,112.0,0.0,414.80328,614.6932400000001,756.77844,215.23094,15.0,11.526724722222221
1,0,0,1,1,2.0,0.0,-1.0,0.0,0.0,2.0,4.0,0.0,73.0,136.0,207.70001000000002,466.8,393.0,473.70004000000006,10.0,11.57526924731183
0,0,0,0,0,0.0,-2.0,-1.0,0.0,0.0,1.0,2.0,0.0,99.0,25.0,62.0,103.5,370.39648,159.56181,40.0,8.001716944444446
1,0,0,0,0,-2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,43.0,44.0,182.05,72.0,254.0,373.0,40.0,5.373626373626373
0,0,1,1,1,0.0,-6.0,0.0,1.0,1.0,4.0,0.0,1.0,45.0,34.0,171.65677,7.659145,404.0,385.5556,30.0,5.852256780821919
0,1,1,0,1,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,56.0,45.0,118.0,84.0,355.0,410.0,30.0,10.78
1,0,1,1,1,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,35.0,106.0,90.0,54.0,182.0,605.0,40.0,9.935064935064934
1,0,0,0,0,-2.0,-2.0,2.0,1.0,0.0,1.0,2.0,0.0,34.0,139.0,177.6,287.35,228.4,246.0,30.0,6.5276699029126215
0,1,1,0,1,-3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,39.0,72.0,139.97208,251.83627,405.4353,264.1728,40.0,12.510831276595749
1,0,1,1,1,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,19.0,61.0,114.0,32.0,227.0,411.0,30.0,5.090909090909091
1,1,1,1,1,2.0,-2.0,1.0,0.0,2.0,6.0,2.0,1.0,203.0,174.0,347.60004,380.0,936.2861300000001,794.0,80.0,15.146067415730338
0,1,1,0,1,-3.0,0.0,-1.0,0.0,1.0,2.0,3.0,0.0,120.0,72.0,365.29498,228.74501,654.4,741.46497,35.0,10.422099800000002
1,0,1,0,1,2.0,3.0,1.0,0.0,0.0,3.0,7.0,6.0,98.0,122.0,331.3123,359.71268,509.02617999999995,776.40216,35.0,10.661990169491524
1,0,1,0,1,-2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,13.0,47.0,117.0,316.0,186.0,191.85335,20.0,5.604579292929293
1,0,1,0,1,0.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0,26.0,21.0,69.0,124.51801,257.44,529.4415,25.0,6.887341938775509
0,1,0,0,1,1.0,2.0,-2.0,0.0,3.0,0.0,0.0,0.0,72.0,85.0,89.39999399999999,136.8,399.59997999999996,576.0,35.0,12.465625
1,0,0,0,0,-6.0,-2.0,2.0,1.0,2.0,4.0,0.0,0.0,33.0,76.0,154.8032,111.238,289.80002,710.0,50.0,11.215475000000001
1,0,0,0,0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,8.0,81.0,77.0,420.1,118.0,628.0,648.0,130.0,9.579545454545455
0,1,1,1,1,-2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,29.0,32.0,34.0,158.31888,274.05573,168.20001000000002,30.0,8.14815659090909
0,0,1,1,1,2.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,22.0,144.0,272.5327,309.63272,576.2324,499.0459,40.0,8.284161913043478
0,1,0,1,0,-5.0,-10.0,-1.0,0.0,0.0,3.0,0.0,0.0,84.0,78.0,269.80002,445.0761,527.9199,378.38,15.0,9.589958510638297
0,0,0,1,1,0.0,-4.0,-2.0,0.0,0.0,2.0,0.0,0.0,15.0,43.0,91.45,147.45,341.5461,323.0,90.0,10.696875
0,0,0,0,0,0.0,-1.0,2.0,1.0,1.0,2.0,0.0,1.0,25.0,31.0,57.0,16.0,295.295,333.0,25.0,9.047619047619047
0,1,1,1,1,-3.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,31.0,147.0,101.0,76.02879,366.54614,326.0,25.0,10.359033773584908
0,1,0,1,1,-2.0,-2.0,1.0,1.0,0.0,3.0,2.0,0.0,110.0,55.0,156.1,109.60000600000001,386.87357000000003,340.0,90.0,6.469230846153845
1,0,0,0,0,4.0,-1.0,1.0,0.0,0.0,1.0,4.0,8.0,143.0,72.0,235.0,107.0,382.1,719.0,105.0,8.98
1,0,0,0,1,2.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,62.0,16.0,208.0,70.0,4.038961038961039
1,1,0,0,1,2.0,-4.0,2.0,1.0,1.0,1.0,1.0,1.0,66.0,64.0,197.1,106.0,360.0,574.0,20.0,10.941176470588236
0,0,1,1,1,-2.0,0.0,-5.0,0.0,0.0,2.0,0.0,0.0,66.0,71.0,243.2,0.0,537.3965,765.95,45.0,6.590157480314961
0,0,1,1,1,2.0,2.0,-2.0,0.0,0.0,1.0,0.0,0.0,59.0,18.0,24.0,59.0,300.0547,177.0,25.0,6.0476190476190474
1,0,1,0,1,-2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,84.0,41.0,70.397705,24.0,324.0,303.0,50.0,5.041095890410959
1,1,0,0,1,2.0,6.0,3.0,1.0,2.0,2.0,0.0,1.0,13.0,53.0,133.0,0.0,138.0,501.0,90.0,6.7560975609756095
0,0,1,1,1,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,49.0,24.0,79.10000600000001,45.75,413.7,162.0,20.0,7.0227272727272725
1,0,1,0,1,-1.0,-4.0,0.0,0.0,0.0,2.0,6.0,0.0,18.0,67.0,111.0,282.6,187.88,412.0,15.0,11.367164179104478
0,0,1,1,1,5.0,6.0,-4.0,0.0,1.0,4.0,0.0,0.0,94.0,10.0,54.0,69.3,301.0,349.14996,35.0,5.950693888888889
1,1,0,0,1,-2.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,60.0,63.0,431.75,561.25,554.5372,430.0,30.0,11.097368421052632
1,0,0,1,1,-4.0,-2.0,1.0,1.0,2.0,3.0,0.0,0.0,41.0,166.0,147.66,137.90001,440.84,727.8,45.0,13.059493797468354
0,1,0,1,0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,93.0,67.0,167.5,247.10397000000003,565.0,417.0,80.0,13.292799454545454
0,1,1,1,1,-4.0,7.0,-4.0,0.0,2.0,1.0,0.0,0.0,73.0,109.0,237.0,170.0,495.54465,550.0,210.0,6.4765625
1,0,0,1,0,-2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,10.0,352.90002000000004,120.0,6.089394242424243
0,1,0,1,0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,95.0,86.0,226.39574,244.39574,482.33377,114.0,35.0,8.546071923076925
1,0,0,0,1,2.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,71.0,87.0,257.5,301.5,387.8561,280.0,30.0,8.796052631578947
1,1,1,1,1,-2.0,-9.0,2.0,1.0,2.0,1.0,0.0,1.0,25.0,62.0,168.0,28.0,225.0,430.0,35.0,4.333333333333333
0,0,0,1,0,2.0,-2.0,-1.0,0.0,0.0,4.0,1.0,4.0,99.0,115.0,150.5,31.2,458.67132999999995,644.0,15.0,10.00253164556962
0,1,1,1,0,2.0,0.0,-2.0,0.0,3.0,1.0,1.0,3.0,37.0,18.0,58.0,10.0,279.19527999999997,256.0,20.0,6.604651162790698
1,1,0,1,1,-2.0,0.0,-3.0,0.0,3.0,1.0,0.0,0.0,100.0,123.0,147.3623,0.0,244.7301,854.0,35.0,10.284210526315789
1,0,0,0,0,2.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,44.0,80.0,209.0,193.25,472.2603,434.75162,20.0,8.428590714285715
0,1,0,0,1,-6.0,1.0,-2.0,0.0,1.0,4.0,1.0,0.0,122.0,175.0,278.60004,116.1,605.7999,719.0,65.0,10.307142857142857
1,1,0,0,1,-2.0,-2.0,1.0,1.0,0.0,3.0,4.0,2.0,7.0,72.0,53.0,24.0,119.0,352.0,365.0,5.333333333333333
0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,22.0,64.0,237.0,343.59997999999996,483.84692,180.0,10.0,8.049314794520548
0,0,1,0,1,-3.0,-4.0,0.0,0.0,0.0,5.0,7.0,2.0,115.0,143.0,134.50867,173.72499,427.25,619.5,95.0,11.85094924050633
1,0,1,1,1,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,103.0,24.0,203.0,464.0,40.0,4.508474576271187
0,0,0,0,0,0.0,-3.0,2.0,1.0,2.0,2.0,2.0,1.0,77.0,142.0,175.25,234.0,597.25,998.0,55.0,11.844827586206897
0,1,0,0,1,6.0,6.0,-1.0,0.0,3.0,0.0,3.0,2.0,55.0,11.0,207.0,84.0,439.0,296.0,25.0,4.654761904761905
0,1,1,0,0,-5.0,-4.0,-1.0,0.0,0.0,0.0,0.0,2.0,83.0,69.0,104.0,48.0,335.0,90.0,75.0,3.980769230769231
1,1,0,1,1,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,48.0,82.8,33.246986,84.0,458.6963,35.0,6.665966493827161
0,0,1,0,0,4.0,-1.0,-3.0,0.0,0.0,2.0,0.0,0.0,65.0,56.0,132.0,74.0,372.07196,298.0,80.0,5.944444444444445
0,0,0,0,1,-6.0,0.0,-2.0,0.0,0.0,4.0,2.0,5.0,79.0,32.0,251.80002000000002,106.15,597.15,611.0,20.0,10.40486111111111
1,0,0,0,0,0.0,6.0,-1.0,0.0,0.0,3.0,0.0,1.0,118.0,71.0,142.5,205.4,290.6,599.0,50.0,9.024742268041237
1,0,0,1,1,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,48.0,115.0,90.0,115.0,523.0,20.0,6.744897959183674
1,0,1,0,0,-5.0,-4.0,-1.0,0.0,0.0,4.0,0.0,0.0,111.0,102.0,261.40002000000004,700.15,311.80447000000004,300.75,20.0,16.96769230769231
1,0,0,0,1,6.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,41.0,53.0,80.0,50.0,227.6347,466.87305,15.0,8.380486029411761
0,0,0,0,1,0.0,0.0,-2.0,0.0,1.0,3.0,3.0,4.0,59.0,39.0,65.0,41.0,291.59997999999996,485.0,25.0,10.272727272727273
0,0,0,1,1,-4.0,0.0,-1.0,0.0,0.0,4.0,1.0,1.0,50.0,42.0,102.0,264.0,325.0,278.39996,90.0,7.304999499999999
1,0,0,0,0,-4.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,22.0,54.0,150.5,46.0,230.0,461.0,40.0,5.84375
0,0,1,1,1,-4.0,6.0,-1.0,1.0,3.0,8.0,0.0,0.0,135.0,303.0,533.54565,465.33657999999997,1073.5386,1250.4999,35.0,13.827647123287672
1,1,0,1,0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,85.0,62.0,284.01398,675.52203,397.38605,454.8,20.0,10.551522389380532
0,0,1,0,1,-3.0,-5.0,-1.0,0.0,0.0,1.0,0.0,0.0,65.0,3.0,134.79998999999998,181.52700000000002,525.22,126.34743999999999,55.0,7.229638139534884
1,0,0,1,1,4.0,-2.0,1.0,1.0,0.0,2.0,0.0,1.0,41.0,61.0,222.81705,75.31705,360.31705,627.0,15.0,11.225250735294118
0,0,1,1,1,0.0,-5.0,-1.0,0.0,2.0,1.0,0.0,0.0,115.0,53.0,407.0,0.0,621.0,557.0,65.0,6.853932584269663
0,1,1,1,0,-1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,52.0,69.0,39.0,0.0,252.0,410.0,70.0,6.746478873239437
0,0,1,1,1,0.0,-2.0,-1.0,0.0,0.0,3.0,1.0,1.0,87.0,19.0,54.0,88.0,327.0,166.0,25.0,7.184210526315789
1,0,0,0,1,-2.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,104.0,114.0,225.2,156.7,424.3,613.5331,35.0,9.611229347826084
0,0,1,0,0,0.0,-2.0,-2.0,0.0,0.0,2.0,2.0,2.0,38.0,62.0,93.0,82.0,391.26592999999997,326.0,50.0,10.217391304347826
1,1,0,1,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,32.0,15.0,0.0,244.33333,312.0,60.0,3.6210526315789475
1,0,0,1,0,-2.0,-5.0,4.0,1.0,0.0,2.0,0.0,0.0,87.0,77.0,358.7,154.0,448.6,637.0,85.0,10.093023255813954
0,0,1,1,1,-4.0,-1.0,0.0,1.0,0.0,2.0,2.0,0.0,78.0,79.0,154.16501,150.16501,468.0,336.77502000000004,15.0,8.57484893939394
1,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.0,40.0,0.0,56.0,349.76785,15.0,2.918013503649635
0,0,0,1,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,8.0,18.0,251.0,187.0,90.0,6.9
1,0,1,0,1,2.0,-2.0,0.0,0.0,0.0,2.0,4.0,2.0,53.0,98.0,246.5,49.0,412.0,592.0,15.0,7.316831683168317
1,0,1,1,1,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,16.0,11.0,70.65,257.84997999999996,133.6,262.0,10.0,5.472680206185567
1,0,0,1,1,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,34.0,138.0,170.70001000000002,321.25,220.7,356.0,15.0,12.73828125
0,0,0,1,1,2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.0,37.0,25.0,129.19998,182.80002,322.0,93.0,15.0,8.12973027027027
0,0,1,1,0,0.0,4.0,-2.0,0.0,0.0,2.0,0.0,0.0,40.0,3.0,54.0,0.0,272.47305,266.0,50.0,6.113636363636363
1,1,1,1,1,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,62.0,63.0,24.0,335.29004,522.0,35.0,7.506172839506172
1,1,0,1,1,4.0,-2.0,2.0,1.0,0.0,4.0,0.0,5.0,63.0,77.0,229.75,170.7,385.75,333.95,0.0,9.694166666666666
1,0,1,1,1,-8.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,120.0,39.0,0.0,107.4,802.9,205.0,9.048039215686273
0,1,0,1,1,1.0,-4.0,-2.0,0.0,2.0,3.0,0.0,0.0,69.0,31.0,24.0,24.0,246.0,218.0,180.0,9.1
0,0,0,0,1,0.0,-2.0,-1.0,1.0,1.0,1.0,0.0,0.0,68.0,49.0,75.60000600000001,56.0,324.6,515.0,15.0,9.841269841269842
0,0,0,0,1,-4.0,-2.0,4.0,1.0,1.0,3.0,3.0,0.0,59.0,79.0,262.9,178.4,750.18225,640.0,45.0,8.974
0,1,1,1,1,0.0,3.0,-3.0,0.0,1.0,0.0,0.0,0.0,10.0,43.0,16.0,97.0,311.0,358.0,35.0,11.066666666666666
1,1,0,0,1,5.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,59.0,120.0,12.0,120.0,422.96625,50.0,6.415146103896104
0,0,0,0,0,-6.0,-2.0,-2.0,0.0,0.0,2.0,1.0,1.0,40.0,0.0,38.8,64.8,266.0,50.0,45.0,2.8
1,0,1,1,1,-2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,25.0,88.0,162.05873,219.30002000000002,424.0,540.8333,20.0,11.945539718309858
0,1,1,1,1,3.0,-4.0,-2.0,0.0,0.0,2.0,0.0,0.0,69.0,33.0,169.0,313.4841,455.77853,70.0,105.0,8.861363829787233
0,0,0,1,1,-8.0,0.0,-2.0,0.0,0.0,4.0,3.0,0.0,58.0,91.0,166.48,608.4,475.0,481.10004000000004,35.0,10.446903008849558
1,0,0,1,0,8.0,4.0,1.0,0.0,0.0,4.0,1.0,2.0,71.0,44.0,432.6,79.0,632.45,634.0,25.0,9.345679012345679
1,0,0,0,1,-4.0,-2.0,2.0,1.0,0.0,3.0,2.0,2.0,37.0,102.0,70.60001,73.60000600000001,80.6,457.5,20.0,8.441333413333334
1,0,1,0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,39.0,51.0,54.0,72.0,334.81158,260.0,115.0,4.2555555555555555
0,0,0,1,1,-2.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,19.0,45.0,0.0,20.0,232.95,114.0,25.0,5.114285714285714
1,0,0,0,0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,43.0,21.0,179.5,383.56,210.0,450.0,35.0,10.173333333333332
1,0,0,0,1,4.0,4.0,2.0,1.0,0.0,3.0,4.0,3.0,74.0,124.0,125.0,104.0,320.0,541.0,30.0,8.45054945054945
1,1,1,0,0,0.0,8.0,2.0,1.0,2.0,2.0,3.0,0.0,36.0,94.0,176.5,549.96,231.75,445.75,25.0,11.592659574468085
0,1,0,1,0,-10.0,-4.0,2.0,1.0,4.0,0.0,0.0,0.0,123.0,113.0,216.0,126.0,426.0,621.0,50.0,6.935483870967742
1,0,1,0,0,-2.0,-3.0,2.0,1.0,0.0,1.0,2.0,0.0,13.0,61.0,179.73998999999998,369.925,247.64997999999997,297.6,55.0,7.7502659574468105
0,0,1,1,0,-2.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0,72.0,55.0,20.0,24.0,279.36884,262.0,30.0,5.08955223880597
0,0,1,1,1,2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,28.0,44.0,255.0,187.0,35.0,5.295454545454546
0,0,0,0,0,0.0,2.0,-2.0,0.0,0.0,4.0,3.0,7.0,183.0,184.0,429.2,35.0,668.8,927.0,15.0,8.681818181818182
1,1,0,1,1,0.0,-1.0,1.0,0.0,0.0,5.0,0.0,0.0,49.0,6.0,247.5,34.0,382.0,431.0,120.0,3.019230769230769
0,0,0,0,1,-4.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,104.0,30.0,130.15,71.0,391.15,204.0,15.0,6.931818181818182
0,1,0,1,0,4.0,3.0,-2.0,0.0,0.0,5.0,0.0,0.0,80.0,60.0,299.4,599.6925,545.30005,444.0,10.0,12.401039325842698
0,0,0,1,1,-2.0,0.0,-1.0,0.0,0.0,2.0,2.0,0.0,95.0,60.0,136.06999,143.19002,528.25,393.0,40.0,11.690000392156863
0,0,0,0,0,0.0,-4.0,-2.0,0.0,0.0,3.0,4.0,5.0,55.0,89.0,89.0,97.0,349.0,298.7,145.0,9.891836734693877
1,1,0,1,1,-4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,55.0,170.0,105.0,589.5381,110.0,450.8074,60.0,10.257165254237288
0,1,0,1,0,-2.0,-8.0,0.0,1.0,0.0,4.0,0.0,2.0,70.0,57.0,122.0,164.5,382.0,310.5904,70.0,6.4889073170731715
1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,74.0,34.0,230.5875,102.3,384.4,332.59277000000003,35.0,5.389572068965518
0,0,0,1,1,2.0,-1.0,-2.0,0.0,1.0,7.0,1.0,2.0,35.0,107.0,144.0,134.0,379.5,619.4868,20.0,10.493741463414635
1,0,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,81.0,55.0,109.0,192.0,474.0,276.0,35.0,5.943181818181818
1,0,0,1,1,0.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,48.0,32.0,200.2,153.2,286.0,498.8,55.0,8.341463414634147
0,1,0,1,0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,74.0,100.0,178.51471,195.32076,529.1813,834.0,45.0,14.666503376623378
1,0,0,0,0,-1.0,-1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,15.0,102.34999,156.2,145.0,261.0,45.0,5.20722891566265
1,0,1,1,1,0.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,79.0,65.0,205.0,300.6,502.0,645.0,85.0,16.3
0,1,1,1,1,-6.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,92.0,182.5,309.0,42.0,65.0,6.671428571428572
1,0,0,0,1,2.0,-1.0,3.0,1.0,0.0,2.0,0.0,0.0,40.0,38.0,101.5,56.5,201.0,504.0,60.0,5.391891891891892
0,1,0,1,1,4.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,33.0,71.0,63.0,96.0,305.6,190.0,25.0,5.95
1,0,0,0,0,4.0,-6.0,0.0,1.0,4.0,0.0,0.0,0.0,85.0,216.0,293.61072,523.4961,348.26215,828.5053,25.0,21.189208108108108
1,1,0,0,1,-4.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,78.0,125.0,135.04113999999998,289.5,200.49544,462.0,30.0,7.968181818181818
1,0,0,0,0,6.0,-2.0,1.0,0.0,1.0,2.0,1.0,0.0,72.0,61.0,308.5,58.0,534.8659,591.288,50.0,7.98076404494382
0,0,0,1,0,0.0,-3.0,0.0,1.0,1.0,3.0,0.0,0.0,23.0,124.0,225.0,100.0,490.0,511.0,15.0,10.352112676056338
1,1,1,1,0,5.0,0.0,-1.0,1.0,0.0,4.0,0.0,1.0,89.0,52.0,248.9,188.4,497.0,681.2665400000001,30.0,8.613705981308412
1,0,0,0,0,0.0,-1.0,0.0,0.0,0.0,0.0,10.0,4.0,28.0,26.0,203.5,368.5,301.0,510.0,25.0,14.1328125
0,1,1,1,1,13.0,4.0,4.0,1.0,3.0,3.0,0.0,4.0,136.0,50.0,500.0,220.5,735.0,800.0,25.0,7.233108108108108
0,0,0,0,1,-4.0,-2.0,1.0,1.0,0.0,2.0,0.0,0.0,37.0,39.0,28.66,71.86,289.20703,69.0,15.0,6.917692307692308
0,1,0,1,1,2.0,0.0,-2.0,0.0,3.0,3.0,0.0,0.0,48.0,39.0,223.0,151.36783,468.70847000000003,295.96783,5.0,6.8497980281690145
0,0,1,1,0,0.0,4.0,-2.0,0.0,0.0,2.0,0.0,0.0,41.0,77.0,251.0,477.90002000000004,475.38025,140.1,210.0,9.025974285714286
0,1,0,1,0,4.0,8.0,2.0,0.0,4.0,1.0,1.0,0.0,33.0,55.0,153.0,0.0,378.0,716.49335,30.0,5.93456423076923
1,0,0,0,1,0.0,-3.0,0.0,1.0,0.0,6.0,9.0,9.0,68.0,89.0,403.89996,145.20001000000002,491.0,896.0,35.0,11.896842210526316
0,0,0,0,1,2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,28.0,50.0,118.0,262.0,346.59997999999996,72.0,35.0,13.241379310344827
1,0,1,1,1,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,62.0,137.09999,389.36395,178.0,443.7,40.0,11.777157236842106
1,1,1,1,1,0.0,-2.0,-2.0,0.0,3.0,4.0,0.0,0.0,52.0,126.0,36.0,10.0,323.0,463.0,55.0,8.808823529411764
1,1,0,1,0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,66.0,65.0,187.5,439.2,423.3512,530.25,20.0,11.123118279569892
0,0,0,1,1,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.0,59.0,0.0,38.0,28.0,260.8,97.0,60.0,5.681818181818182
1,1,1,1,1,2.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,31.0,57.0,45.0,314.0,256.0,35.0,7.217391304347826
